,Secondary Display Type,Wireless Charging,Platform,Device Category,Brand,Pixel Density,Market Regions,Zoom,Display Type,ROM,Display Refresh Rate,CPU Clock,Sec. SIM Card Slot,Mass,Price,ppi,CPU Name,RAM,VidResolution,bluetooth
1687,False,False,Android,Smartphone,Oppo,401,Eastern Europe,1.0,Color IPS TFT LCD display,128,90,2400,True,0.19,294.94050000000004,372.00251693107464,MediaTek Dimensity,6,2.0736,5.3
1688,False,False,Android,Smartphone,BBK,409,Asia,1.0,AM-OLED display,256,90,2600,True,0.173,534.3228,383.05549539264706,MediaTek Dimensity,12,8.2944,5.2
1689,False,False,Android,Smartphone,Oppo,394,Asia,1.0,AM-OLED display,256,120,2600,True,0.1725,314.2428,377.95113061506015,MediaTek Dimensity,8,8.2944,5.2
1690,False,True,Android,Tablet,Huawei,240,Asia,1.0,AM-OLED display,512,0,3130,False,0.626,1414.6428,224.94816976552258,HiSilicon Honor,8,8.2944,5.2
1691,False,False,iOS / iPadOS,Tablet,Apple,264,Asia,1.0,Color IPS TFT LCD display,64,60,2990,False,0.481,754.4028000000001,238.06057715935194,Apple A14,4,8.2944,5.2
1692,False,False,Android,Smartphone,Oppo,394,Asia,1.0,AM-OLED display,256,120,2850,True,0.188,710.688155,373.0240106823312,MediaTek Dimensity,8,8.2944,5.3
1693,False,False,Android,Smartphone,Samsung,269,Asia,1.0,Color PLS TFT LCD display,64,90,2200,True,0.195,187.5866,245.6494623931455,MediaTek Dimensity,4,2.0736,5.0
1694,False,False,Android,Smartphone,BBK,409,Asia,1.0,AM-OLED display,128,90,2500,True,0.179,401.866,386.22642334911666,MediaTek Dimensity,8,8.2944,5.2
1695,False,False,Android,Smartphone,OnePlus,398,Asia,1.0,AM-OLED display,128,120,2842,True,0.1985,518.6028,374.4287684466465,Qualcomm Snapdragon,8,8.2944,5.2
1696,False,True,Android,Smartphone,Xiaomi,521,Asia,2.0,AM-OLED display,256,120,2995,True,0.205,848.7228,495.7041659282213,Qualcomm Snapdragon,12,33.1776,5.2
1697,False,False,Android,Smartphone,Wiko,330,Asia,1.0,AM-OLED display,128,0,2000,True,0.134,362.18,281.6101044493602,Qualcomm Snapdragon,4,8.2944,5.0
1698,False,False,Android,Smartphone,ZTE,387,Asia,1.0,AM-OLED display,128,165,2842,True,0.22,597.2028,359.87660215575073,Qualcomm Snapdragon,8,33.1776,5.1
1699,False,True,Android,Smartphone,Samsung,393,North America,3.0,AM-OLED display,256,120,2995,True,0.196,1049.99,374.7037423206123,Qualcomm Snapdragon,8,33.1776,5.2
1700,False,False,Android,Smartphone,ZTE,395,Asia,1.0,AM-OLED display,256,144,3190,True,0.199,518.4456,374.56499397789366,Qualcomm Snapdragon,12,8.2944,5.1
1701,False,False,iOS / iPadOS,Tablet,Apple,264,North America,2.0,Color IPS TFT LCD display,256,120,3194,False,0.685,1399.0,245.37763725444734,Apple M1,8,8.2944,5.0
1702,False,False,Android,Smartphone,Samsung,269,North America,1.0,Color PLS TFT LCD display,64,90,2200,False,0.195,264.387988,245.6494623931455,MediaTek Dimensity,4,2.0736,5.0
1703,False,False,Android,Smartphone,Huawei,376,Asia,1.0,Color IPS TFT LCD display,128,90,2400,True,0.214,282.8028,350.21685097794807,Qualcomm Snapdragon,8,2.0736,5.0
1704,False,True,Android,Smartphone,Samsung,500,Africa,10.0,AM-OLED display,1000,120,3360,True,0.233,1957.0812,477.86601107158776,Qualcomm Snapdragon,12,33.1776,5.3
1705,False,False,Android,Smartphone,BBK,270,Asia,1.0,Color IPS TFT LCD display,128,60,2400,True,0.179,141.3228,247.04692450478058,Qualcomm Snapdragon,4,2.0736,5.0
1706,False,False,Android,Smartphone,Xiaomi,395,Africa,1.0,AM-OLED display,256,120,3190,True,0.195,472.61550000000005,371.3618527817953,Qualcomm Snapdragon,8,8.2944,5.2
1707,False,False,Android,Smartphone,Sony,450,Asia,3.0,AM-OLED display,256,120,2840,True,0.168,1041.04,407.020794705434,Qualcomm Snapdragon,8,8.2944,5.2
1708,False,True,Android,Smartphone,BBK,518,Asia,4.0,AM-OLED display,512,120,3187,True,0.221,1100.2428,493.04717873403564,Qualcomm Snapdragon,12,33.1776,5.3
1709,False,True,Android,Smartphone,Samsung,393,Asia,3.0,AM-OLED display,256,120,3360,False,0.196,1200.1109999999999,373.56180884599917,Qualcomm Snapdragon,8,33.1776,5.3
1710,False,False,Android,Smartphone,Oppo,409,Africa,1.0,AM-OLED display,128,60,2000,True,0.175,264.7491,378.8005050976416,Qualcomm Snapdragon,8,2.0736,5.0
1711,False,False,Android,Smartphone,Xiaomi,395,Asia,1.0,AM-OLED display,256,120,2910,True,0.181,329.9628,376.20377333496754,Qualcomm Snapdragon,12,8.2944,5.3
1712,False,False,Android,Smartphone,Xiaomi,395,Africa,1.0,AM-OLED display,128,120,2400,True,0.181,414.45655,371.835005488497,Qualcomm Snapdragon,6,8.2944,5.2
1713,False,True,Android,Smartphone,Huawei,460,North America,3.5,AM-OLED display,256,120,3000,True,0.215,1438.3504,442.85406488425735,Qualcomm Snapdragon,8,8.2944,5.2
1714,False,False,iOS / iPadOS,Tablet,Apple,265,North America,2.0,Color IPS TFT LCD display,512,120,3490,False,0.47,1299.0,242.39312551520166,Apple M2,8,8.2944,5.3
1715,False,True,Android,Smartphone,Samsung,500,Asia,10.0,AM-OLED display,512,120,2800,True,0.228,1728.1855,478.33196406010677,Samsung Exynos,12,33.1776,5.2
1716,False,False,Android,Smartphone,Sharp,295,Asia,1.0,Color ASV TFT LCD display,64,0,2000,True,0.162,249.543,261.689468735884,Qualcomm Snapdragon,4,2.0736,5.1
1717,False,False,Android,Smartphone,BBK,401,Asia,1.0,Color IPS TFT LCD display,256,90,2000,True,0.1855,314.2428,370.99641817034467,MediaTek Dimensity,8,8.2944,5.1
1718,False,False,Android,Smartphone,Xiaomi,268,Asia,1.0,Color IPS TFT LCD display,128,60,2400,True,0.203,227.78660000000002,245.74754132524922,Qualcomm Snapdragon,6,2.0736,5.0
1719,False,False,Android,Smartphone,BBK,269,Asia,1.0,Color IPS TFT LCD display,128,0,2300,True,0.182,261.166,246.18480159604127,MediaTek Helio,4,2.0736,5.0
1720,False,False,Android,Smartphone,Xiaomi,268,Asia,1.0,Color IPS TFT LCD display,64,0,2000,True,0.192,113.8488,246.8327891987787,MediaTek Helio,4,2.0736,5.1
1721,False,True,Android,Smartphone,Motorola,395,Asia,2.0,AM-OLED display,512,165,3187,True,0.199,675.8028,376.95300164589395,Qualcomm Snapdragon,12,33.1776,5.3
1722,False,True,Android,Smartphone,Huawei,428,Asia,3.5,AM-OLED display,512,120,3190,True,0.232,2043.4428,409.5249653825177,Qualcomm Snapdragon,8,8.2944,5.2
1723,False,False,Android,Smartphone,Huawei,395,Asia,1.0,AM-OLED display,256,120,2500,True,0.178,471.44280000000003,377.1070961751177,Qualcomm Snapdragon,12,8.2944,5.2
1724,False,False,Android,Smartphone,Huawei,385,Asia,1.0,Color IPS TFT LCD display,256,120,2200,True,0.189,361.4028,364.6818299791296,Qualcomm Snapdragon,12,2.0736,5.1
1725,False,False,Android,Smartphone,BBK,269,Asia,1.0,Color IPS TFT LCD display,128,60,2200,True,0.185,251.36280000000002,246.66654207983942,MediaTek Dimensity,8,2.0736,5.1
1726,False,True,Android,Smartphone,Samsung,393,North America,3.0,AM-OLED display,256,120,2995,True,0.196,1049.99,374.7037423206123,Qualcomm Snapdragon,8,33.1776,5.2
1727,False,True,iOS / iPadOS,Smartphone,Apple,325,Asia,1.0,Color IPS TFT LCD display,64,60,3232,True,0.144,571.48,252.5842081594982,Apple A15,4,8.2944,5.0
1728,False,False,Android,Smartphone,Oppo,392,Asia,1.0,Color IPS TFT LCD display,256,120,2200,True,0.19,251.36280000000002,371.93225200700306,Qualcomm Snapdragon,8,2.0736,5.1
1729,False,True,Android,Smartphone,Samsung,402,Asia,3.0,AM-OLED display,128,120,2842,True,0.177,722.9628,379.252052695958,Qualcomm Snapdragon,8,8.2944,5.0
1730,False,True,Android,Smartphone,Samsung,500,Asia,10.0,AM-OLED display,256,120,2995,False,0.228,1287.924,478.33196406010677,Qualcomm Snapdragon,12,33.1776,5.2
1731,False,False,iOS / iPadOS,Tablet,Apple,264,North America,2.0,Color IPS TFT LCD display,128,120,3490,False,0.685,1299.0,245.37763725444734,Apple M2,8,8.2944,5.3
1732,False,False,iOS / iPadOS,Tablet,Apple,265,Asia,2.0,Color IPS TFT LCD display,1000,120,3490,False,0.468,2184.9228000000003,242.39312551520166,Apple M2,16,8.2944,5.3
1733,False,True,Android,Smartphone,Samsung,500,Africa,10.0,AM-OLED display,256,120,2995,True,0.228,1174.7287999999999,478.33196406010677,Qualcomm Snapdragon,12,33.1776,5.2
1734,False,True,iOS / iPadOS,Smartphone,Apple,458,Asia,2.0,AM-OLED display,512,60,3233,True,0.203,1931.9769999999999,434.8420224436595,Apple A15,6,8.2944,5.3
1735,False,False,Android,Smartphone,Samsung,401,Asia,1.0,Color PLS TFT LCD display,128,90,2400,True,0.195,341.56600000000003,367.50106696148276,Qualcomm Snapdragon,8,2.0736,5.0
1736,False,True,Android,Smartphone,Xiaomi,526,Asia,1.0,AM-OLED display,512,120,3190,True,0.204,499.0,496.7932802572495,Qualcomm Snapdragon,12,33.1776,5.3
1737,False,True,iOS / iPadOS,Smartphone,Apple,460,Asia,2.0,AM-OLED display,128,60,3233,True,0.172,1090.18,434.1204188427978,Apple A15,6,8.2944,5.3
1738,False,True,Android,Smartphone,Google,513,Australia,5.0,AM-OLED display,512,120,2850,False,0.212,1099.0,484.86715455097556,Samsung Google,12,8.2944,5.2
1739,False,False,Android,Smartphone,ZTE,387,Asia,1.0,AM-OLED display,256,120,2995,True,0.235,785.8428,364.73858305591466,Qualcomm Snapdragon,12,33.1776,5.2
1740,False,False,Android,Smartphone,ZTE,387,Asia,1.0,AM-OLED display,256,120,2995,True,0.235,799.0,364.73858305591466,Qualcomm Snapdragon,16,33.1776,5.2
1741,False,False,Android,Smartphone,Oppo,402,Africa,1.0,Color IPS TFT LCD display,128,90,2400,True,0.19,241.1866,370.87930822735933,Qualcomm Snapdragon,6,2.0736,5.0
1742,False,False,Android,Smartphone,Xiaomi,395,Asia,1.0,Color IPS TFT LCD display,64,0,2050,True,0.198,160.7866,362.53334520997834,MediaTek Helio,4,2.0736,5.0
1743,False,False,Android,Smartphone,Oppo,401,Asia,1.0,Color IPS TFT LCD display,64,90,2400,True,0.19,214.38660000000002,372.00251693107464,MediaTek Dimensity,4,2.0736,5.3
1744,False,False,Android,Smartphone,Oppo,398,Asia,1.0,AM-OLED display,128,120,2842,True,0.199,392.8428,372.5182592527898,Qualcomm Snapdragon,8,8.2944,5.2
1745,False,False,Android,Smartphone,BBK,388,Asia,1.0,AM-OLED display,128,120,2800,True,0.18,495.7866,370.66921325855174,MediaTek Dimensity,8,8.2944,5.3
1746,False,False,Android,Smartphone,Xiaomi,402,Asia,1.0,AM-OLED display,256,120,2400,True,0.1718,440.00280000000004,381.9570175942679,Qualcomm Snapdragon,12,8.2944,5.2
1747,False,False,iOS / iPadOS,Tablet,Apple,264,Asia,2.0,Color IPS TFT LCD display,1000,120,3194,False,0.684,2405.0028,245.37763725444734,Apple M1,16,8.2944,5.0
1748,False,False,Android,Smartphone,Xiaomi,395,Asia,1.0,AM-OLED display,128,120,2210,True,0.205,321.58660000000003,369.38965380984087,Qualcomm Snapdragon,6,2.0736,5.1
1749,False,False,iOS / iPadOS,Tablet,Apple,264,North America,2.0,Color IPS TFT LCD display,2000,120,3194,False,0.685,2399.0,245.37763725444734,Apple M1,16,8.2944,5.0
1750,False,False,Android,Smartphone,Huawei,385,Asia,1.0,Color IPS TFT LCD display,512,90,2400,True,0.193,314.2428,367.56606652535095,Qualcomm Snapdragon,8,2.0736,5.0
1751,False,False,Android,Smartphone,Motorola,399,North America,1.0,Color IPS TFT LCD display,256,120,2200,True,0.202,399.99,373.95028810060126,Qualcomm Snapdragon,6,8.2944,5.1
1752,False,True,iOS / iPadOS,Smartphone,Apple,460,North America,6.0,AM-OLED display,1000,120,3460,True,0.206,1499.0,436.1759291239214,Apple A16,6,8.2944,5.3
1753,False,False,Android,Smartphone,OnePlus,394,North America,1.0,AM-OLED display,128,120,3190,False,0.2035,649.0,373.7639849027195,Qualcomm Snapdragon,8,8.2944,5.2
1754,False,False,Android,Smartphone,Oppo,392,Africa,1.0,Color IPS TFT LCD display,256,120,2200,True,0.192,479.4812,366.79480817494266,Qualcomm Snapdragon,8,2.0736,5.1
1755,True,True,Android,Smartphone,Samsung,425,North America,1.0,AM-OLED display,128,120,2842,False,0.183,999.99,400.2290956168804,Qualcomm Snapdragon,8,8.2944,5.1
1756,False,False,Android,Smartphone,ZTE,269,Asia,1.0,Color IPS TFT LCD display,64,90,2200,True,0.181,235.71550000000002,246.71409198084143,MediaTek Dimensity,4,2.0736,5.1
1757,False,False,Android,Smartphone,Nokia,295,Asia,1.0,Color IPS TFT LCD display,16,0,1600,True,0.157,93.7866,248.59557969989464,"UNISOC SC9863A,",2,0.9216,4.2
1758,True,True,Android,Smartphone,Samsung,425,Asia,1.0,AM-OLED display,256,120,2842,False,0.183,1257.4428,400.2290956168804,Qualcomm Snapdragon,8,8.2944,5.1
1759,False,False,Android,Smartphone,BBK,388,Asia,1.0,AM-OLED display,256,120,3100,True,0.193,440.00280000000004,367.5626477757301,MediaTek Dimensity,16,8.2944,5.3
1760,False,False,Android,Smartphone,BBK,269,Asia,1.0,Color IPS TFT LCD display,128,60,2200,True,0.185,204.2028,246.66654207983942,MediaTek Dimensity,4,2.0736,5.1
1761,False,True,iOS / iPadOS,Smartphone,Apple,458,Asia,2.0,AM-OLED display,256,60,3233,True,0.203,1241.7228,434.8420224436595,Apple A15,6,8.2944,5.3
1762,False,False,Android,Smartphone,Oppo,269,Africa,1.0,Color IPS TFT LCD display,64,60,2300,True,0.189,144.2991,248.07164700793982,MediaTek Helio,4,2.0736,5.3
1763,False,False,Android,Smartphone,Samsung,401,North America,1.0,Color PLS TFT LCD display,128,90,2400,True,0.195,390.8338,367.50106696148276,Qualcomm Snapdragon,4,2.0736,5.0
1764,False,False,Android,Smartphone,Huawei,270,North America,1.0,Color IPS TFT LCD display,32,60,2000,True,0.193,123.9504,246.74855437214228,MediaTek Helio,2,2.0736,5.1
1765,False,False,Android,Smartphone,Huawei,270,Africa,1.0,Color IPS TFT LCD display,64,60,2001,True,0.194,275.3694,247.47351313693542,MediaTek Helio,4,2.0736,5.1
1766,True,True,Android,Smartphone,Samsung,401,Asia,2.9,AM-OLED display,512,120,3190,True,0.263,2002.7831999999999,373.6788712424743,Qualcomm Snapdragon,12,33.1776,5.2
1767,False,False,Android,Smartphone,Samsung,401,Asia,1.0,Color PLS TFT LCD display,128,90,2400,True,0.206,194.166,364.70931413271296,Samsung Exynos,4,2.0736,5.2
1768,False,True,Android,Smartphone,ZTE,395,Asia,5.0,AM-OLED display,1000,144,3190,True,0.205,1053.0828000000001,376.78488541534074,Qualcomm Snapdragon,18,33.1776,5.2
1769,False,False,Android,Smartphone,BBK,398,Asia,2.0,AM-OLED display,256,120,3190,True,0.196,471.44280000000003,370.7348695560826,Qualcomm Snapdragon,12,8.2944,5.1
1770,False,False,Android,Smartphone,Oppo,394,Asia,1.0,AM-OLED display,512,120,2850,True,0.188,502.88280000000003,373.0240106823312,MediaTek Dimensity,12,8.2944,5.3
1771,False,False,Android,Smartphone,BBK,395,Asia,1.0,Color IPS TFT LCD display,128,120,2400,True,0.193,345.6828,367.95238597574365,Qualcomm Snapdragon,8,8.2944,5.2
1772,False,False,Android,Smartphone,BBK,398,Asia,2.0,AM-OLED display,128,120,3190,True,0.19,314.2428,371.55280019946326,Qualcomm Snapdragon,8,8.2944,5.2
1773,False,False,Android,Smartphone,Oppo,405,Asia,1.0,Color IPS TFT LCD display,64,90,2200,True,0.185,203.86399999999998,373.68335763620564,MediaTek Dimensity,4,2.0736,5.0
1774,False,False,Android,Smartphone,ZTE,269,Asia,1.0,Color IPS TFT LCD display,128,90,2200,True,0.191,172.7628,247.52177431449581,UNISOC Tanggula,6,2.0736,5.0
1775,False,False,Android,Smartphone,BBK,401,Asia,1.0,Color IPS TFT LCD display,256,120,2400,True,0.189,314.2428,371.54942602628336,MediaTek Dimensity,8,8.2944,5.2
1776,False,False,Android,Smartphone,OnePlus,451,Africa,1.0,AM-OLED display,256,120,3050,True,0.1935,690.6659000000001,430.6531573225829,MediaTek Dimensity,16,8.2944,5.3
1777,False,False,Android,Smartphone,Oppo,269,Africa,1.0,Color IPS TFT LCD display,128,60,2300,True,0.187,247.56050000000002,248.9750742676356,MediaTek Helio,4,2.0736,5.3
1778,False,True,iOS / iPadOS,Smartphone,Apple,325,Asia,1.0,Color IPS TFT LCD display,256,60,3232,True,0.144,579.0,252.5842081594982,Apple A15,4,8.2944,5.0
1779,False,False,Android,Smartphone,BBK,398,Asia,2.0,Color IPS TFT LCD display,256,144,3190,True,0.189,408.56280000000004,367.95238597574365,Qualcomm Snapdragon,12,8.2944,5.1
1780,False,False,Android,Smartphone,Oppo,405,Asia,1.0,AM-OLED display,256,120,2200,True,0.189,251.36280000000002,373.68335763620564,Qualcomm Snapdragon,8,8.2944,5.1
1781,False,False,Android,Smartphone,Motorola,405,Asia,1.0,Color IPS TFT LCD display,128,120,2200,True,0.184,334.9866,375.69783318610695,Qualcomm Snapdragon,8,2.0736,5.1
1782,False,False,Android,Smartphone,ZTE,400,Asia,3.0,AM-OLED display,256,120,3187,True,0.228,628.6428000000001,382.080051337706,Qualcomm Snapdragon,8,33.1776,5.3
1783,False,False,Android,Smartphone,Oppo,270,Asia,1.0,Color IPS TFT LCD display,32,60,1600,True,0.186,100.9494,246.47599729015818,"UNISOC SC9863A,",2,2.0736,4.2
1784,False,True,Android,Smartphone,Samsung,425,North America,3.0,AM-OLED display,256,120,3360,False,0.168,859.99,402.65256146054804,Qualcomm Snapdragon,8,33.1776,5.3
1785,False,True,Android,Smartphone,Huawei,402,Asia,3.0,AM-OLED display,128,90,2600,True,0.188,565.7628,380.1492854483691,MediaTek Dimensity,8,8.2944,5.2
1786,False,False,Android,Smartphone,Xiaomi,409,Asia,1.0,AM-OLED display,128,0,2050,True,0.17880000000000001,247.56050000000002,377.8605512841649,MediaTek Helio,4,8.2944,5.0
1787,False,False,Android,Smartphone,Xiaomi,395,Asia,1.0,AM-OLED display,128,120,2210,True,0.205,348.3866,369.38965380984087,Qualcomm Snapdragon,8,2.0736,5.1
1788,False,False,Android,Smartphone,Xiaomi,395,Asia,1.0,AM-OLED display,256,120,2840,True,0.204,827.9655,368.86710090510024,Qualcomm Snapdragon,8,33.1776,5.2
1789,False,False,iOS / iPadOS,Tablet,Apple,265,Asia,2.0,Color IPS TFT LCD display,128,120,3194,False,0.468,1163.1228,242.39312551520166,Apple M1,8,8.2944,5.0
1790,False,False,Android,Smartphone,Oppo,402,Asia,1.0,Color IPS TFT LCD display,128,90,2400,True,0.19,284.26815500000004,370.87930822735933,Qualcomm Snapdragon,4,2.0736,5.0
1791,False,False,Android,Smartphone,TCL,269,Eastern Europe,1.0,Color IPS TFT LCD display,64,60,2000,True,0.19,129.0,247.6133373158747,MediaTek Helio,3,2.0736,5.1
1792,False,True,Android,Smartphone,Samsung,500,North America,10.0,AM-OLED display,256,120,3360,False,0.234,1199.99,477.86601107158776,Qualcomm Snapdragon,8,33.1776,5.3
1793,False,True,Android,Smartphone,Samsung,425,North America,3.0,AM-OLED display,256,120,2995,True,0.167,937.395988,403.64753336144287,Qualcomm Snapdragon,8,33.1776,5.2
1794,False,False,Android,Smartphone,BBK,398,Asia,5.0,AM-OLED display,512,120,2800,True,0.185,833.0028,380.0969097174142,Samsung Exynos,12,8.84736,5.2
1796,False,False,Android,Smartphone,Fujitsu,295,Asia,1.0,Color IPS TFT LCD display,64,0,2000,False,0.172,238.238,261.689468735884,Qualcomm Snapdragon,4,2.0736,5.1
1797,False,True,Android,Smartphone,Xiaomi,526,Asia,1.0,AM-OLED display,512,120,3190,True,0.204,518.6028,496.7932802572495,Qualcomm Snapdragon,12,33.1776,5.3
1798,True,False,Android,Smartphone,Oppo,430,Asia,2.0,AM-OLED display,512,120,3190,True,0.237,1414.6428,400.686615564617,Qualcomm Snapdragon,16,8.2944,5.3
1799,False,False,Android,Tablet,Samsung,132,Central America,1.0,Color TN-TFT LCD display,16,0,1200,False,0.49,499.0,110.46210185400386,Qualcomm Snapdragon,2,0.9216,4.1
1800,False,False,Android,Smartphone,Xiaomi,409,Asia,1.0,AM-OLED display,128,0,2050,True,0.17880000000000001,254.5866,377.8605512841649,MediaTek Helio,6,8.2944,5.0
1801,False,False,Android,Smartphone,Samsung,401,North America,1.0,Color PLS TFT LCD display,128,120,2400,True,0.24,599.99,358.9365499921651,Qualcomm Snapdragon,6,8.2944,5.2
1802,False,False,Android,Smartphone,Nokia,269,North America,1.0,Color IPS TFT LCD display,32,0,2000,False,0.19,155.0,243.02862913460433,Qualcomm Snapdragon,3,2.0736,5.0
1803,False,True,Android,Tablet,Huawei,240,Asia,1.0,AM-OLED display,512,0,3130,False,0.609,1210.2828,224.94816976552258,HiSilicon Honor,8,8.2944,5.2
1804,False,False,Android,Smartphone,Oppo,398,Asia,1.0,AM-OLED display,256,120,2400,True,0.188,502.88280000000003,377.08437199983865,Qualcomm Snapdragon,8,8.2944,5.2
1805,False,False,Android,Smartphone,Xiaomi,409,Africa,1.0,Color IPS TFT LCD display,256,144,2850,True,0.2,413.39050000000003,379.71757448805374,MediaTek Dimensity,8,8.2944,5.3
1806,False,False,Android,Smartphone,BBK,398,Asia,1.0,AM-OLED display,256,120,3000,True,0.171,534.3228,377.76076547130737,MediaTek Dimensity,8,8.84736,5.2
1807,False,False,Android,Smartphone,Oppo,398,Africa,1.0,AM-OLED display,256,120,2842,True,0.1945,710.688155,372.05482848228326,Qualcomm Snapdragon,12,8.2944,5.2
1808,True,True,Android,Smartphone,Samsung,425,North America,1.0,AM-OLED display,256,120,2842,False,0.183,1049.99,400.2290956168804,Qualcomm Snapdragon,8,8.2944,5.1
1809,False,True,Android,Smartphone,Samsung,393,North America,3.0,AM-OLED display,256,120,3360,False,0.196,999.99,373.56180884599917,Qualcomm Snapdragon,8,33.1776,5.3
1810,False,False,Android,Smartphone,Xiaomi,395,Asia,1.0,AM-OLED display,256,120,2600,True,0.2084,495.7866,371.88000167791574,MediaTek Dimensity,12,8.2944,5.2
1811,True,False,Android,Smartphone,Microsoft,400,North America,1.9,AM-OLED display,128,90,2842,False,0.284,1499.99,342.8267000501952,Qualcomm Snapdragon,8,8.2944,5.1
1812,False,False,Android,Tablet,Xiaomi,275,Asia,1.0,Color IPS TFT LCD display,128,120,2960,False,0.511,314.2428,252.11206084428355,Qualcomm Snapdragon,6,8.2944,5.0
1813,False,False,Android,Smartphone,BBK,412,Asia,1.0,AM-OLED display,256,90,2400,True,0.181,428.7866,381.775588888067,MediaTek Dimensity,8,8.2944,5.2
1814,False,False,Android,Smartphone,Asus,395,Africa,1.0,AM-OLED display,512,165,3187,True,0.239,1210.23,358.8971632224263,Qualcomm Snapdragon,16,33.1776,5.3
1815,False,False,Android,Smartphone,Huawei,395,Asia,1.0,AM-OLED display,256,120,2400,True,0.168,471.44280000000003,375.0704088994739,Qualcomm Snapdragon,8,8.2944,5.2
1816,False,False,Android,Smartphone,OnePlus,401,Asia,1.0,Color IPS TFT LCD display,128,120,2200,True,0.195,267.9866,371.1513466393556,Qualcomm Snapdragon,6,2.0736,5.2
1817,False,False,Android,Smartphone,Huawei,399,Asia,1.0,Color IPS TFT LCD display,128,0,2000,True,0.179,267.0828,378.506360047218,HiSilicon Honor,8,2.0736,5.1
1818,False,False,Android,Smartphone,BBK,518,Asia,2.0,AM-OLED display,128,120,3190,True,0.207,581.4828,490.368066597541,Qualcomm Snapdragon,8,8.2944,5.3
1819,False,False,Android,Smartphone,Samsung,401,Central America,1.0,Color PLS TFT LCD display,128,60,2000,True,0.192,334.9738,367.50106696148276,Samsung Exynos,4,2.0736,5.0
1820,False,False,Android,Smartphone,BBK,269,Asia,1.0,Color IPS TFT LCD display,32,0,2320,True,0.191,143.115,245.86286173441448,MediaTek Helio,3,2.0736,4.2
1821,False,True,Android,Smartphone,Samsung,393,Asia,3.0,AM-OLED display,256,120,2995,True,0.195,1163.1228,374.7037423206123,Qualcomm Snapdragon,8,33.1776,5.2
1822,False,False,Android,Smartphone,Samsung,401,Australia,1.0,Color PLS TFT LCD display,128,90,2400,False,0.195,294.7812,367.50106696148276,Qualcomm Snapdragon,4,2.0736,5.0
1823,False,False,Android,Smartphone,Oppo,394,Asia,1.0,AM-OLED display,128,120,2600,True,0.1725,334.866,377.95113061506015,MediaTek Dimensity,6,8.2944,5.2
1824,False,False,Android,Smartphone,BBK,401,Asia,1.0,Color IPS TFT LCD display,128,90,2400,True,0.188,271.9864,370.20970223811395,Qualcomm Snapdragon,4,2.0736,5.0
1825,False,True,iOS / iPadOS,Smartphone,Apple,460,Asia,2.0,AM-OLED display,128,60,3233,True,0.172,943.0428,434.1204188427978,Apple A15,6,8.2944,5.3
1826,False,False,Android,Tablet,Xiaomi,206,Asia,1.0,Color IPS TFT LCD display,128,90,2400,False,0.478,238.815,188.36736147352823,Qualcomm Snapdragon,6,2.0736,5.0
1827,False,False,Android,Smartphone,Motorola,409,Europe,1.0,AM-OLED display,64,90,2400,True,0.169,241.1866,384.7429842835119,Qualcomm Snapdragon,4,2.0736,5.0
1828,False,False,Android,Smartphone,Oppo,398,Asia,1.0,AM-OLED display,256,120,3190,True,0.1945,455.58660000000003,372.05482848228326,Qualcomm Snapdragon,8,8.2944,5.2
1829,False,False,Android,Smartphone,ZTE,400,Asia,1.0,AM-OLED display,512,120,3187,True,0.228,946.4155000000001,381.8822654072761,Qualcomm Snapdragon,16,33.1776,5.3
1830,False,True,Android,Smartphone,Google,416,Asia,1.0,AM-OLED display,128,90,2850,False,0.197,829.0759,388.74496784365965,Samsung Google,8,8.2944,5.2
1831,False,False,Android,Smartphone,Oppo,398,Asia,1.0,AM-OLED display,256,120,2842,True,0.1998,502.88280000000003,372.05482848228326,Qualcomm Snapdragon,12,8.2944,5.2
1833,False,False,Android,Smartphone,Huawei,279,Asia,1.0,Color IPS TFT LCD display,64,0,2300,True,0.185,157.0428,253.15857165968495,MediaTek Helio,4,2.0736,5.0
1834,False,True,Android,Smartphone,Google,416,North America,1.0,AM-OLED display,128,90,2850,False,0.197,739.99,388.74496784365965,Samsung Google,8,8.2944,5.2
1835,False,True,Android,Smartphone,Xiaomi,526,Asia,1.0,AM-OLED display,128,120,3190,True,0.204,392.8428,496.7932802572495,Qualcomm Snapdragon,8,33.1776,5.3
1836,False,False,Android,Smartphone,Xiaomi,409,Asia,1.0,AM-OLED display,128,90,2050,True,0.1795,241.1866,379.5773247281369,MediaTek Helio,8,2.0736,5.0
1837,False,True,iOS / iPadOS,Smartphone,Apple,325,Asia,1.0,Color IPS TFT LCD display,256,60,3232,True,0.144,771.6800000000001,252.5842081594982,Apple A15,4,8.2944,5.0
1838,False,True,Android,Smartphone,Google,513,Australia,5.0,AM-OLED display,128,120,2850,False,0.212,899.0,484.86715455097556,Samsung Google,12,8.2944,5.2
1839,False,False,Android,Smartphone,OnePlus,398,Asia,1.0,AM-OLED display,256,120,2842,True,0.1985,597.2028,374.4287684466465,Qualcomm Snapdragon,12,8.2944,5.2
1840,False,True,Android,Smartphone,Samsung,425,North America,3.0,AM-OLED display,256,120,2995,True,0.168,849.99,403.64753336144287,Qualcomm Snapdragon,8,33.1776,5.2
1841,False,True,iOS / iPadOS,Smartphone,Apple,460,Asia,6.0,AM-OLED display,256,120,3460,True,0.24,1361.2388,438.276342105136,Apple A16,6,8.2944,5.3
